牙买加：阳光沙滩朗姆酒，蓝山咖啡雷鬼乐,雷鬼-欧美-经典,介绍：雷鬼音乐由斯卡（Ska）和洛克斯代迪（Rock Steady）音乐演变而来，融合了美国节奏蓝调的抒情曲风和拉丁音乐的元素。“雷鬼”（Reggae）一词来自牙买加某个街道的名称，意思指日常生活中一些琐碎之事。早期的雷鬼乐是一些都市底层人士用来表达抗议的方式。,11152,673664,40,51
『爵士音乐』情醉意迷，微醺慵懒的酒馆,欧美-爵士-酒吧,介绍：爵士乐(Jazz)，于19世纪末20世纪初源于美国，诞生于南部港口城市新奥尔良，音乐根基来自布鲁斯(Bues)和拉格泰( Ragtime)。爵士乐讲究即兴，以具有摇摆特点的 Shuffle节奏为基础，是非洲黑人文化和欧洲白人文化的结合。20世纪前十几年爵士乐主要集中在新奥尔良发喂，1917年后转向芝加哥，30年代又转移至纽约，直至今天，爵士乐风靡全球。爵士乐的主要风格有:新奥尔良爵士、摇摆乐、比博普、冷爵士、自由爵士、拉丁爵士、融合爵士等。本单并未做详细分类，各类爵士或多或少都有一些。如有不足，还请您指出。本单，适合用于微醺慵懒氛围下的酒馆，打开随机播放听着这些歌曲，会有种情迷意醉的意识感觉…简介大多摘自网络,10万,5725312,149,205
【慵懒舒缓向】给你恰到好处的愉悦,欧美-下午茶-放松,介绍：轻柔的旋律浅浅的吟唱缓缓的道来那些烦恼与低沉都将远离愿你此时此刻心生愉悦无端欢喜安宁片刻,22869,1748826,89,88
假期出游｜身体和灵魂总有一个在路上,欧美-流行-旅行,介绍：“要么旅行，要么读书，但是身体和灵魂，总有一个要在路上”读书和旅行其实很相似，两者都追求独处，读书时一个人踏上的旅程，旅行则是独自开始阅读。想把沿途的云朵和鲜花都收集起来等回来了再分享给你想把心情和脚印也收集起来随时翻开，永不过期,35,4719,31,评论
轻快节拍丨拒绝emo 收揽一天的好心情,欧美-散步-快乐,介绍：给自己一段空闲时光，做自己喜爱的事情，让自己沉静在里面，戴上耳机，尽情享受音乐带来的片刻轻松，让快乐的心情挥发，慵懒又自在，跟着旋律享受阳光和内心丰盈的美好，所有的烦忧一扫而空。或许一切没那么糟，或许一切刚刚好，时间会告诉我们一切都是最好的安排。───────────────────────────持续更新,294,43981,63,3
电影留声｜大叔嗓音 唱尽沧桑,欧美-影视原声-感动,介绍：沧桑大叔嗓一开口，便是故事。歌单封面：《金刚狼3》光影之间讲诉着一个故事，一帧一帧，辉煌或丑陋，千回与百转，落定尘埃，响起一曲子，低沉声线，娓娓道出，回首过往岁月，也坦然走向终了。本期歌单收录了电影中响起的25首大叔嗓歌曲，听“老男人”给你讲故事。选曲电影，按歌单顺序排列1.《金刚狼3》2.《天生杀人狂》3.《父女情》4.《勇士》5.《金矿》6.《我是山姆》7.《赴汤蹈火》8.《寻找小糖人》9.《迁徙的鸟》10.《一个明星的诞生》11.《大鱼》12.《黑水》13.《荒野生存》14.《铁甲钢拳》15.《疯狂的心》16.《这个杀手不太冷》17.《双赢》18.《越狱三王》19.《杀死比尔2》20.《公众之敌》21.《灰熊人》22.《好时光》23.《老爷车》24.《黑鹰坠落》25.《比利的早年生涯》.,4172,478781,26,26
浪漫情调丨烛光下的微醺小酒馆,欧美-夜晚-浪漫,介绍：生活一定需要仪式感，让平淡的日子偶尔加入不一样的调味料。夜色迷离，柔情似水，聆听一曲恬静温柔的音乐，舒缓白天紧绷的神经，享受惬意一刻。摇曳烛光，皎洁明亮的月色，觥筹交错之间，略带微醺的眼睛，眉目如画。高雅、浪漫，迷离的音符仿佛让人沉浸在缭绕的烟雾中，脱离了尘世的喧闹。每一首歌曲，都有不同的感受，希望这张歌单陪你度过一个轻松的夜晚。───────────────────────────持续更新,381,43435,41,评论
直抵心灵深处的欧美伤感女嗓,欧美-流行-伤感,介绍：我觉得伤感是一种内心情感最真实的流露，一种情绪最自然最真实展示的别样情怀，是心灵的一种莫名的酸楚，它体现在每个人的情绪中，本歌单会让你在不经意间让整个情绪慢慢跟着弥漫，直抵你的心灵深处。那么就让我精心挑选的伤感女声来扎一扎你的心灵，嘿嘿嘿！！！本歌单建议在晚上睡觉的时候欣赏，配合〔清澈人声〕音效效果更佳。封面：娜斯提娅·库萨齐纳（Nastya Kusakina）1996年1月18日出生，是来自俄罗斯的新生代仙女系超模。,14万,9448849,46,334
〖节奏控〗欧美女声让人中毒的旋律,欧美-流行-兴奋,介绍：反正很好听,56721,4888273,65,293
精选｜雷鬼·Reggae节奏蓝调抒情音乐,雷鬼-放松-欧美,介绍：雷鬼音乐由斯卡和洛克斯代迪音乐演变而来，融合了美国节奏蓝调的抒情曲风和拉丁音乐的元素。“雷鬼”（Reggae）一词来自牙买加某个街道的名称，意思是指日常生活中一些琐碎之事。早期的雷鬼乐是一些都市底层人士用来表达抗议的方式。封面: 鲍勃.马利,3209,236903,52,5
【节奏控】超带感的英文歌（经典篇）,欧美-摇滚-经典,介绍：【节奏控系列】英文歌精选集 第一期，这些英文歌是节奏控的最爱，节奏感和旋律二者缺一不可，超好听又带感。（ 本歌单是我的歌单《【节奏控】那些超带感的音乐》的子歌单，歌单偏经典，专为那些苦苦寻找“熟悉的旋律”的童鞋准备的。 ）,242万,163066768,138,6095
经典英语歌曲300首-听歌学英语,欧美-经典-影视原声,介绍：图为The Beatles披头士乐队✿即使流行音乐在不断的发展，但那些欧美经典歌曲却将永垂不朽，熟悉的经典旋律依旧回荡在我们心底。✿大致收录从上世纪60年代左右至今的超强经典英语歌曲，让你细细品味其中的韵味，并通过经典学习英语。（经典难忘！格莱美等大奖，美国公告牌前列排名等歌曲，英文歌曲想唱就唱！）主题包括：一、1~32 一曲难忘，影视经典二、33~61 自然社会，人文关怀三、62~89 心之所往，唯有故乡四、90~121 忧伤痛楚，深入骨髓五、122~146 岁月静好，回忆如诗六、147~169 年轻力量，活在当下七、170~203 勇敢坚定，励志鼓舞八、204~234 至善至纯，诚挚友谊九、235~267 温暖亲情，至亲醇厚十、268~300 爱情之音，娓娓动听整理自书籍《轻松学英语——超强经典英文歌曲300首》,26217,1285046,300,39
欧美小调：再次相遇记得给我买一束花,欧美-民谣-浪漫,介绍：“爱与不爱都应坦诚” “越过星辰与昼夜，扶桑花开了又谢”,468,3173,30,3
放松心情丨捕捉美好 享受一份宁静的惬意,欧美-午休-放松,介绍：都市的快节奏生活，给人无限压力，疲惫的时候，暂且休息下也好，寻一处清凉，享一份安静，坐着车晃晃悠悠地到任何目的地，就像一朵不知名的花一样，随着镜头的景色飘荡而流逝，把所有思绪清零，让所有记忆沉淀，一切都是如此的简单纯粹。───────────────────────────持续更新,927,113936,34,12
『电音女毒』女声响起，即沦陷之时,欧美-电子-性感,介绍：何为女毒，我理解为：有一种甜美的声音让人沦陷，也有种美妙的旋律让人惊艳，恰巧它们融合在一起，这就叫做女毒。当电音与女毒完美融合，绝对能让人沦陷其中。戴上耳机，开启一场非同凡响的听觉盛宴，女声响起，即刻沦陷。配合鲸云音效体验效果更佳。,19万,12150403,326,1267
欧美女电❀治愈节拍，心跳撩耳派对,欧美-电子-流行,介绍：When you run so fast to get somewhere， you miss the fun of getting there.一个人如果太焦急着到达终点，那他就无法感受到旅途中的愉悦。曲风：Future Bass，Progressive House，Electro Pop，Melodic Dubstep等。欧美女电❀治愈节拍，心跳撩耳派对,1861,302912,142,14
治愈向｜ 温柔飘游在浪漫音乐时空,欧美-另类/独立-夜晚,介绍：天气渐冷散步于冷风中脚踩落叶听嘎吱嘎吱声音闻着街边炒栗子烤红薯的香气耳机里播放着暖心的音乐治愈系歌声沉醉于温柔留恋于温柔深情诉说娓娓道来当音乐前奏响起伴随着一阵风吹来我闻到风里季节的味道很喜欢在冬天听温柔歌声让温暖且有力量歌声拥抱自己喜欢冬天也许是因为生日月也许是因为不久之后就是跨年 春节 烟花 新的一年,1863,4457,184,42
专业修复您的耳朵-R&b,欧美-R&B/Soul-流行,介绍：沾满红尘的嗓子才能唱好r&b 当心您的耳朵 小心陷进來,17089,1084053,314,101
响指系｜沉醉于清新悦耳的响指节奏中♬,欧美-电子-流行,介绍：当本来就很入耳的旋律再加上响指来以点缀，就会使其更富有灵动、节奏感，让人想跟着节奏打起节拍。精选了一些加入响指的歌曲，让我们随着节奏甩动起来吧！！！,13万,8156471,103,699
【欧美经典】怀旧时光机准备就绪,欧美-经典,介绍：岁月不断流逝，但是经典却是永恒流传。本歌单是精选的欧美经典歌曲合集，希望大家喜欢!,176,26950,41,2
R&B | 撩动旋律，引入深邃眼眸,欧美-R&B/Soul-流行,介绍：眼里折射出你的影，旋律撩动了我的心；真不是想只有占据，只是那一瞬间已经念念在心；缠绵和交错的节奏，已无法脱离你深邃迷离的眼眸。（歌单主推R&B风格歌曲，小部分有R&B元素的流行歌曲。随着pbrnb，电音合成等流行的加入，R&B歌曲已经逐渐趋向广泛发展。愿一首撩动旋律，引入你最安静的内心）,25048,2339829,70,116
三分高冷 七分性感 穿过耳膜亲吻你,电子-欧美-流行,介绍：迷离眼神 靡靡之音夜色撩人 微醺着迷 初听成瘾 耳后沦陷三分高冷 七分xin感横批：现在 立刻 马上 申请进入您的心脏～,83288,5532960,129,311
迷幻电子 | 空灵仙气沉浸幻境,欧美-电子,介绍：迷醉空灵的噪音加上模特般的外表，惊喜得让人无法呼吸。还有那只一直在叫的土拔鼠,150,29318,87,评论
呢喃细语 · 触电般的酥麻感侵入全身,欧美-电子-另类/独立,介绍：偶忆往事心弦一阵拨动触电般的酥麻感依旧挥之不去侵入全身彷佛心脏忽然失重一般伴随着耳边的呢喃细语掺杂各种感觉纠缠不清跌进真实的错觉幻象中世间最美的相遇都像久别重逢美得柔得像一场梦选曲风格：欧美抒情人声向,17万,8976728,41,558
静谧 | 解忧星空，倾听蓝色浪漫,欧美-夜晚-安静,介绍：让浪漫氤氲生活，因为总有起风的清晨，总有暖和的午后，总有绚烂的黄昏，总有流星的夜晚，所以不如保持顺其自然的心 境，把握每一个瞬间，试着去做最好的自己,4,452,36,评论
星空电子「极致电音」逃离梦境的宇航员,欧美-电子-运动,介绍：《听说每颗星都会寂寞》文/Peter Mckinnon偌大的宇宙里闪烁着无数星点 明明灭灭 像是永远都吹不灭 浩瀚星河里或许藏匿着一个自我 周身的璀璨让我有些眩晕 不过还好 我也在发光 我知道一抹来自于我的光亮对于这个庞大的银河系来说根本不足为道 可即使只是尘埃 我至少还有发光的权利 没有谁可以阻止火热的心燃放和喷薄 没有谁可以低估一个小角色的力量和底蕴因为 我在发光,11664,768044,238,74
Photography | 复古胶片 梦境漫游,欧美-浪漫-另类/独立,介绍：你的热爱记录那些瞬间是清晰的梦境是模糊的现实随海浪奔跑跟浪花说再见时过境迁风中默念再往前一步就是永远我们所见或似见的一切，都不过是一场梦中之梦。——埃德加·爱伦·坡歌曲风格：Dance-pop、Dream Pop、Electropop、Synthpop、Alternative Rock等不定时更新歌单里按个人偏好设置了一个小彩蛋封面：FINNEAS《Blood Harmony》,23246,1164732,96,115
论怎么做一个酷而有品的人,欧美-另类/独立-治愈,介绍：一本冷门佳书一部口碑分化的老电影一支备受争议的乐队一段怪异不寻常的节奏一副小众品牌的耳机一个寻找同类的异类,22847,1555801,313,204
动感DJ：电感EDM与无尽亢奋⚡,电子-酒吧-欧美,介绍：曲风：Bigroom House，Dubstep，Hardstyle，Bounce等。DJ是随HIPHOP文化和DISCO发展起来的。DJ发展到现在，意思已经完全清晰化了。DJ只是职业，是职业名词，工作主要是打碟，DJ指夜店(club)、酒吧(bar)、Live House、仓库派对、音乐节等场所的打碟工作者。DJ不是音乐风格，而是职业名词，如果当成音乐风格是一种对某几类电音或者舞曲的误称。电子音乐是使用电子乐器以及电子音乐技术来制作的音乐；而创作或表演这类音乐的音乐家则称为电子音乐家。一般而言，可使用电子机械技术与使用电子技术制作的声音来区别。使用电子机械制造声音的设备有电传簧风琴、汉门式电风琴与电吉他；而纯粹的电子声音制造设备则有特雷门琴、声音合成器与电脑。动感DJ：电感EDM与无尽亢奋⚡,323,87409,357,2
